Date,High,Low,Open,Close,Volume,Adj Close,Name
2014-04-21,27.3187313079834,27.084592819213867,27.250755310058594,27.23564910888672,24833606.0,14.476424217224121,T
2014-04-22,27.5,27.16012191772461,27.26586151123047,27.409366607666016,42369324.0,14.568758964538574,T
2014-04-23,26.69939613342285,26.027189254760742,26.442598342895508,26.374622344970703,78961639.0,14.018773078918457,T
2014-04-24,26.510574340820312,26.019636154174805,26.43504524230957,26.057401657104492,48484748.0,13.850163459777832,T
2014-04-25,26.095165252685547,25.921449661254883,26.004531860351562,26.049848556518555,29107743.0,13.846144676208496,T
2014-04-28,26.548337936401367,26.102718353271484,26.185800552368164,26.495468139648438,39225354.0,14.082995414733887,T
2014-04-29,26.797582626342773,26.472810745239258,26.67673683166504,26.75226593017578,27449036.0,14.219494819641113,T
2014-04-30,26.99395751953125,26.631420135498047,26.75981903076172,26.9637451171875,29860569.0,14.331903457641602,T
2014-05-01,27.190332412719727,26.744712829589844,27.001510620117188,26.873111724853516,36856718.0,14.283726692199707,T
2014-05-02,27.039274215698242,26.827795028686523,26.9637451171875,26.91087532043457,21109062.0,14.303800582885742,T
2014-05-05,27.009063720703125,26.767372131347656,26.873111724853516,27.009063720703125,21102839.0,14.355988502502441,T
2014-05-06,27.009063720703125,26.797582626342773,27.009063720703125,26.80513572692871,28449715.0,14.247594833374023,T
2014-05-07,27.16012191772461,26.827795028686523,26.85800552368164,27.009063720703125,26833508.0,14.355988502502441,T
2014-05-08,27.83987808227539,27.039274215698242,27.107250213623047,27.492446899414062,48291708.0,14.612918853759766,T
2014-05-09,27.575529098510742,27.326284408569336,27.477340698242188,27.522659301757812,19880522.0,14.628976821899414,T
2014-05-12,27.749244689941406,27.31117820739746,27.74169158935547,27.620845794677734,31752300.0,14.681169509887695,T
2014-05-13,27.598186492919922,27.107250213623047,27.55286979675293,27.34139060974121,45350045.0,14.532631874084473,T
2014-05-14,27.620845794677734,27.197885513305664,27.26586151123047,27.484893798828125,32013658.0,14.608902931213379,T
2014-05-15,27.65105628967285,26.873111724853516,27.492446899414062,27.58308219909668,26926850.0,14.661096572875977,T
2014-05-16,27.78700828552246,27.575529098510742,27.60573959350586,27.749244689941406,31800891.0,14.749415397644043,T
2014-05-19,27.756797790527344,27.016616821289062,27.18277931213379,27.477340698242188,102751933.0,14.604890823364258,T
2014-05-20,27.454683303833008,26.75226593017578,27.454683303833008,26.81268882751465,52932196.0,14.25161361694336,T
2014-05-21,26.971298217773438,26.503021240234375,26.94108772277832,26.638973236083984,43272027.0,14.159276008605957,T
2014-05-22,26.81268882751465,26.62386703491211,26.67673683166504,26.72205352783203,23866689.0,14.2034330368042,T
2014-05-23,26.850452423095703,26.62386703491211,26.70694923400879,26.67673683166504,23002911.0,14.179349899291992,T
2014-05-27,26.737159729003906,26.510574340820312,26.65407943725586,26.593656539916992,29727375.0,14.135189056396484,T
2014-05-28,26.81268882751465,26.593656539916992,26.65407943725586,26.691843032836914,27146899.0,14.187381744384766,T
2014-05-29,26.767372131347656,26.43504524230957,26.714502334594727,26.72960662841797,18756314.0,14.20744800567627,T
2014-05-30,26.835346221923828,26.65407943725586,26.65407943725586,26.790029525756836,21402063.0,14.239566802978516,T
2014-06-02,26.850452423095703,26.661630630493164,26.81268882751465,26.767372131347656,21478722.0,14.227527618408203,T
2014-06-03,26.88821792602539,26.548337936401367,26.75981903076172,26.586103439331055,29475285.0,14.131176948547363,T
2014-06-04,26.586103439331055,26.397281646728516,26.586103439331055,26.472810745239258,35623544.0,14.07096004486084,T
2014-06-05,26.533233642578125,26.28398895263672,26.4879150390625,26.510574340820312,29479257.0,14.09102725982666,T
2014-06-06,26.510574340820312,26.351964950561523,26.4879150390625,26.450151443481445,22681047.0,14.058914184570312,T
2014-06-09,26.525680541992188,26.389728546142578,26.472810745239258,26.442598342895508,23382237.0,14.054902076721191,T
2014-06-10,26.510574340820312,26.32930564880371,26.374622344970703,26.389728546142578,23427121.0,14.026795387268066,T
2014-06-11,26.46525764465332,26.28398895263672,26.397281646728516,26.291540145874023,21620390.0,13.97460651397705,T
2014-06-12,26.33685874938965,26.148035049438477,26.314199447631836,26.3066463470459,25238618.0,13.982634544372559,T
2014-06-13,26.548337936401367,26.268882751464844,26.374622344970703,26.457704544067383,26449151.0,14.0629301071167,T
2014-06-16,26.503021240234375,26.359516143798828,26.41238784790039,26.419940948486328,18681243.0,14.042854309082031,T
2014-06-17,26.548337936401367,26.397281646728516,26.450151443481445,26.450151443481445,22918837.0,14.058914184570312,T
2014-06-18,26.593656539916992,26.41238784790039,26.450151443481445,26.586103439331055,26878656.0,14.131176948547363,T
2014-06-19,26.72960662841797,26.586103439331055,26.62386703491211,26.70694923400879,25836536.0,14.19541072845459,T
2014-06-20,27.001510620117188,26.69939613342285,26.91087532043457,26.72960662841797,38374816.0,14.20744800567627,T
2014-06-23,26.865558624267578,26.631420135498047,26.865558624267578,26.72960662841797,19208062.0,14.20744800567627,T
2014-06-24,26.873111724853516,26.593656539916992,26.72960662841797,26.65407943725586,28023916.0,14.167306900024414,T
2014-06-25,26.65407943725586,26.510574340820312,26.601207733154297,26.631420135498047,20224630.0,14.155259132385254,T
2014-06-26,26.6691837310791,26.510574340820312,26.6691837310791,26.631420135498047,20905695.0,14.155259132385254,T
2014-06-27,26.75981903076172,26.510574340820312,26.563444137573242,26.744712829589844,27727605.0,14.215478897094727,T
2014-06-30,26.850452423095703,26.684289932250977,26.737159729003906,26.70694923400879,25313159.0,14.19541072845459,T
2014-07-01,26.835346221923828,26.548337936401367,26.608760833740234,26.797582626342773,28829570.0,14.243583679199219,T
2014-07-02,26.94108772277832,26.75981903076172,26.797582626342773,26.94108772277832,18834959.0,14.319857597351074,T
2014-07-03,27.092145919799805,26.956193923950195,27.07703971862793,27.069486618041992,15465909.0,14.388107299804688,T
2014-07-07,27.26586151123047,27.07703971862793,27.114803314208984,27.2054386138916,25919948.0,14.460367202758789,T
2014-07-08,26.986404418945312,26.744712829589844,26.842899322509766,26.85800552368164,26664698.0,14.521230697631836,T
2014-07-09,26.978851318359375,26.820241928100586,26.9637451171875,26.925981521606445,21064972.0,14.557982444763184,T
2014-07-10,27.016616821289062,26.72205352783203,26.72205352783203,26.9637451171875,19322456.0,14.578398704528809,T
2014-07-11,27.061933517456055,26.865558624267578,26.978851318359375,27.009063720703125,15304646.0,14.602900505065918,T
2014-07-14,27.145015716552734,26.971298217773438,27.084592819213867,27.084592819213867,16635266.0,14.643739700317383,T
2014-07-15,27.454683303833008,27.12990951538086,27.152568817138672,27.371601104736328,46323053.0,14.798912048339844,T
2014-07-16,27.60573959350586,27.439577102661133,27.530210494995117,27.530210494995117,26775252.0,14.884662628173828,T
2014-07-17,27.545316696166992,27.17522621154785,27.39426040649414,27.21299171447754,25345332.0,14.713160514831543,T
2014-07-18,27.333837509155273,27.190332412719727,27.326284408569336,27.3187313079834,21359430.0,14.7703275680542,T
2014-07-21,27.31117820739746,27.09969711303711,27.243202209472656,27.16012191772461,27694638.0,14.684572219848633,T
2014-07-22,27.26586151123047,27.016616821289062,27.21299171447754,27.145015716552734,24077867.0,14.676407814025879,T
2014-07-23,27.16012191772461,27.039274215698242,27.114803314208984,27.09969711303711,20098055.0,14.651899337768555,T
2014-07-24,26.978851318359375,26.457704544067383,26.75981903076172,26.81268882751465,59780983.0,14.496729850769043,T
2014-07-25,26.9637451171875,26.70694923400879,26.714502334594727,26.842899322509766,24710209.0,14.513057708740234,T
2014-07-28,27.016616821289062,26.81268882751465,26.850452423095703,26.925981521606445,27265132.0,14.557982444763184,T
2014-07-29,28.308156967163086,27.537763595581055,28.27039337158203,27.63595199584961,122407772.0,14.941838264465332,T
2014-07-30,27.666162490844727,27.243202209472656,27.530210494995117,27.462236404418945,27070901.0,14.847917556762695,T
2014-07-31,27.34894371032715,26.820241928100586,27.228097915649414,26.880664825439453,45815166.0,14.533483505249023,T
2014-08-01,27.054380416870117,26.646526336669922,27.024169921875,26.684289932250977,31726218.0,14.4273042678833,T
2014-08-04,26.835346221923828,26.586103439331055,26.714502334594727,26.7824764251709,28201465.0,14.480391502380371,T
2014-08-05,26.7824764251709,26.442598342895508,26.70694923400879,26.51812744140625,25824752.0,14.3374662399292,T
2014-08-06,26.450151443481445,25.951662063598633,26.43504524230957,26.148035049438477,47586016.0,14.137368202209473,T
2014-08-07,26.27643585205078,25.808156967163086,26.24622344970703,25.838369369506836,27471941.0,13.96994400024414,T
2014-08-08,26.057401657104492,25.815710067749023,25.906343460083008,26.03474235534668,24852936.0,14.076115608215332,T
